industry_name,employees_at_location_range,product_type,product,year,currency,spend
"Finance, Insurance, and Real Estate",500-999 Emp,Wireline Data,Frame Relay,2014,USD,72734.19647
"Finance, Insurance, and Real Estate",1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,398765.1943
"Finance, Insurance, and Real Estate",2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,398765.1943
"Finance, Insurance, and Real Estate",5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,3164694.838
"Finance, Insurance, and Real Estate",10000+ Emp,Wireline Data,Frame Relay,2014,USD,3164694.838
Public Administration,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Public Administration,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Public Administration,10-24 Emp,Wireline Data,Frame Relay,2014,USD,20.53846361
Public Administration,25-49 Emp,Wireline Data,Frame Relay,2014,USD,20.53846361
Public Administration,50-99 Emp,Wireline Data,Frame Relay,2014,USD,409.9627209
Public Administration,100-249 Emp,Wireline Data,Frame Relay,2014,USD,3315.587411
Public Administration,250-499 Emp,Wireline Data,Frame Relay,2014,USD,11273.51937
Public Administration,500-999 Emp,Wireline Data,Frame Relay,2014,USD,55920.97881
Public Administration,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,323907.0709
Public Administration,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,323907.0709
Public Administration,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,1652180.965
Public Administration,10000+ Emp,Wireline Data,Frame Relay,2014,USD,1652180.965
Services,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Services,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Services,10-24 Emp,Wireline Data,Frame Relay,2014,USD,31.65863871
Services,25-49 Emp,Wireline Data,Frame Relay,2014,USD,31.65863871
Services,50-99 Emp,Wireline Data,Frame Relay,2014,USD,376.971279
Services,100-249 Emp,Wireline Data,Frame Relay,2014,USD,1548.533241
Services,250-499 Emp,Wireline Data,Frame Relay,2014,USD,5997.133935
Services,500-999 Emp,Wireline Data,Frame Relay,2014,USD,21298.30958
Services,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,99292.20768
Services,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,99292.20768
Services,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,557286.8946
Services,10000+ Emp,Wireline Data,Frame Relay,2014,USD,557286.8946
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Wireline Data,Frame Relay,2014,USD,12.44898493
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Wireline Data,Frame Relay,2014,USD,12.44898493
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Wireline Data,Frame Relay,2014,USD,145.4471803
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Wireline Data,Frame Relay,2014,USD,554.3672527
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Wireline Data,Frame Relay,2014,USD,2558.549821
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Wireline Data,Frame Relay,2014,USD,8650.185145
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,52439.31593
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,52439.31593
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Wireline Data,Frame Relay,2014,USD,0
Manufacturing,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Manufacturing,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Manufacturing,10-24 Emp,Wireline Data,Frame Relay,2014,USD,96.32137202
Manufacturing,25-49 Emp,Wireline Data,Frame Relay,2014,USD,96.32137202
Manufacturing,50-99 Emp,Wireline Data,Frame Relay,2014,USD,751.4409968
Manufacturing,100-249 Emp,Wireline Data,Frame Relay,2014,USD,2499.040866
Manufacturing,250-499 Emp,Wireline Data,Frame Relay,2014,USD,6613.433944
Manufacturing,500-999 Emp,Wireline Data,Frame Relay,2014,USD,21561.94465
Manufacturing,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,141397.1481
Manufacturing,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,141397.1481
Manufacturing,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,1225548.019
Manufacturing,10000+ Emp,Wireline Data,Frame Relay,2014,USD,1225548.019
Construction,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Construction,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Construction,10-24 Emp,Wireline Data,Frame Relay,2014,USD,19.04750547
Construction,25-49 Emp,Wireline Data,Frame Relay,2014,USD,19.04750547
Construction,50-99 Emp,Wireline Data,Frame Relay,2014,USD,221.8219474
Construction,100-249 Emp,Wireline Data,Frame Relay,2014,USD,845.0967196
Construction,250-499 Emp,Wireline Data,Frame Relay,2014,USD,3912.229239
Construction,500-999 Emp,Wireline Data,Frame Relay,2014,USD,13213.92271
Construction,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,79971.04081
Construction,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,79971.04081
Construction,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,454484.7318
Construction,10000+ Emp,Wireline Data,Frame Relay,2014,USD,498696.1828
Wholesale Trade,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Wholesale Trade,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Wholesale Trade,10-24 Emp,Wireline Data,Frame Relay,2014,USD,23.71279647
Wholesale Trade,25-49 Emp,Wireline Data,Frame Relay,2014,USD,23.71279647
Wholesale Trade,50-99 Emp,Wireline Data,Frame Relay,2014,USD,281.7110354
Wholesale Trade,100-249 Emp,Wireline Data,Frame Relay,2014,USD,1028.996827
Wholesale Trade,250-499 Emp,Wireline Data,Frame Relay,2014,USD,4721.539797
Wholesale Trade,500-999 Emp,Wireline Data,Frame Relay,2014,USD,16069.79966
Wholesale Trade,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,99953.97892
Wholesale Trade,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,99953.97892
Wholesale Trade,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,727820.091
Wholesale Trade,10000+ Emp,Wireline Data,Frame Relay,2014,USD,801003.7298
Retail Trade,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Retail Trade,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Retail Trade,10-24 Emp,Wireline Data,Frame Relay,2014,USD,60.80356299
Retail Trade,25-49 Emp,Wireline Data,Frame Relay,2014,USD,60.80356299
Retail Trade,50-99 Emp,Wireline Data,Frame Relay,2014,USD,753.4500595
Retail Trade,100-249 Emp,Wireline Data,Frame Relay,2014,USD,1558.600385
Retail Trade,250-499 Emp,Wireline Data,Frame Relay,2014,USD,4875.202569
Retail Trade,500-999 Emp,Wireline Data,Frame Relay,2014,USD,18967.75585
Retail Trade,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,194948.6213
Retail Trade,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,194948.6213
Retail Trade,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,4903201.948
Retail Trade,10000+ Emp,Wireline Data,Frame Relay,2014,USD,4903201.948
Nonclassified Establishments,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Nonclassified Establishments,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Nonclassified Establishments,10-24 Emp,Wireline Data,Frame Relay,2014,USD,16.70587857
Nonclassified Establishments,25-49 Emp,Wireline Data,Frame Relay,2014,USD,16.70587857
Nonclassified Establishments,50-99 Emp,Wireline Data,Frame Relay,2014,USD,194.5520122
Nonclassified Establishments,100-249 Emp,Wireline Data,Frame Relay,2014,USD,741.2037865
Nonclassified Establishments,250-499 Emp,Wireline Data,Frame Relay,2014,USD,3431.274857
Nonclassified Establishments,500-999 Emp,Wireline Data,Frame Relay,2014,USD,11589.45399
Nonclassified Establishments,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,70139.70932
Nonclassified Establishments,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,70139.70932
Nonclassified Establishments,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,398612.1308
Nonclassified Establishments,10000+ Emp,Wireline Data,Frame Relay,2014,USD,437388.3964
Transportation and Public Utilities,1-4 Emp,Wireline Data,Frame Relay,2014,USD,0
Transportation and Public Utilities,5-9 Emp,Wireline Data,Frame Relay,2014,USD,0
Transportation and Public Utilities,10-24 Emp,Wireline Data,Frame Relay,2014,USD,38.60356956
Transportation and Public Utilities,25-49 Emp,Wireline Data,Frame Relay,2014,USD,38.60356956
Transportation and Public Utilities,50-99 Emp,Wireline Data,Frame Relay,2014,USD,374.7273413
Transportation and Public Utilities,100-249 Emp,Wireline Data,Frame Relay,2014,USD,1573.004807
Transportation and Public Utilities,250-499 Emp,Wireline Data,Frame Relay,2014,USD,5686.974058
Transportation and Public Utilities,500-999 Emp,Wireline Data,Frame Relay,2014,USD,23587.63278
Transportation and Public Utilities,1000-2499 Emp,Wireline Data,Frame Relay,2014,USD,137523.3935
Transportation and Public Utilities,2500-4999 Emp,Wireline Data,Frame Relay,2014,USD,137523.3935
Transportation and Public Utilities,5000-9999 Emp,Wireline Data,Frame Relay,2014,USD,1389872.171
Transportation and Public Utilities,10000+ Emp,Wireline Data,Frame Relay,2014,USD,1389872.171
"Finance, Insurance, and Real Estate",1-4 Emp,Wireline Data,Internet Access,2014,USD,711.9857471
"Finance, Insurance, and Real Estate",5-9 Emp,Wireline Data,Internet Access,2014,USD,644.844549
"Finance, Insurance, and Real Estate",10-24 Emp,Wireline Data,Internet Access,2014,USD,1868.842492
"Finance, Insurance, and Real Estate",25-49 Emp,Wireline Data,Internet Access,2014,USD,1868.842492
"Finance, Insurance, and Real Estate",50-99 Emp,Wireline Data,Internet Access,2014,USD,5703.855577
"Finance, Insurance, and Real Estate",100-249 Emp,Wireline Data,Internet Access,2014,USD,12919.25257
"Finance, Insurance, and Real Estate",250-499 Emp,Wireline Data,Internet Access,2014,USD,22917.41217
"Finance, Insurance, and Real Estate",500-999 Emp,Wireline Data,Internet Access,2014,USD,38527.03646
"Finance, Insurance, and Real Estate",1000-2499 Emp,Wireline Data,Internet Access,2014,USD,146202.7231
"Finance, Insurance, and Real Estate",2500-4999 Emp,Wireline Data,Internet Access,2014,USD,146202.7231
"Finance, Insurance, and Real Estate",5000-9999 Emp,Wireline Data,Internet Access,2014,USD,812209.1252
"Finance, Insurance, and Real Estate",10000+ Emp,Wireline Data,Internet Access,2014,USD,812209.1252
Public Administration,1-4 Emp,Wireline Data,Internet Access,2014,USD,408.3188945
Public Administration,5-9 Emp,Wireline Data,Internet Access,2014,USD,694.8897942
Public Administration,10-24 Emp,Wireline Data,Internet Access,2014,USD,2150.705656
Public Administration,25-49 Emp,Wireline Data,Internet Access,2014,USD,2150.705656
Public Administration,50-99 Emp,Wireline Data,Internet Access,2014,USD,9803.955647
Public Administration,100-249 Emp,Wireline Data,Internet Access,2014,USD,42812.98063
Public Administration,250-499 Emp,Wireline Data,Internet Access,2014,USD,77660.92968
Public Administration,500-999 Emp,Wireline Data,Internet Access,2014,USD,215070.2511
Public Administration,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,793830.4198
Public Administration,2500-4999 Emp,Wireline Data,Internet Access,2014,USD,793830.4198
Public Administration,5000-9999 Emp,Wireline Data,Internet Access,2014,USD,3039684.334
Public Administration,10000+ Emp,Wireline Data,Internet Access,2014,USD,3039684.334
Services,1-4 Emp,Wireline Data,Internet Access,2014,USD,713.4674431
Services,5-9 Emp,Wireline Data,Internet Access,2014,USD,931.9636628
Services,10-24 Emp,Wireline Data,Internet Access,2014,USD,2240.705923
Services,25-49 Emp,Wireline Data,Internet Access,2014,USD,2240.705923
Services,50-99 Emp,Wireline Data,Internet Access,2014,USD,4775.72416
Services,100-249 Emp,Wireline Data,Internet Access,2014,USD,10122.81698
Services,250-499 Emp,Wireline Data,Internet Access,2014,USD,20943.17439
Services,500-999 Emp,Wireline Data,Internet Access,2014,USD,43016.04081
Services,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,122528.5245
Services,2500-4999 Emp,Wireline Data,Internet Access,2014,USD,122528.5245
Services,5000-9999 Emp,Wireline Data,Internet Access,2014,USD,551799.8468
Services,10000+ Emp,Wireline Data,Internet Access,2014,USD,551799.8468
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Wireline Data,Internet Access,2014,USD,491.3553531
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Wireline Data,Internet Access,2014,USD,785.4720538
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Wireline Data,Internet Access,2014,USD,1792.587607
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Wireline Data,Internet Access,2014,USD,1792.587607
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Wireline Data,Internet Access,2014,USD,3752.739717
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Wireline Data,Internet Access,2014,USD,7604.630111
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Wireline Data,Internet Access,2014,USD,18695.55195
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Wireline Data,Internet Access,2014,USD,36955.94373
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Wireline Data,Internet Access,2014,USD,134663.2263
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Wireline Data,Internet Access,2014,USD,134663.2263
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Wireline Data,Internet Access,2014,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Wireline Data,Internet Access,2014,USD,0
Manufacturing,1-4 Emp,Wireline Data,Internet Access,2014,USD,739.2295214
Manufacturing,5-9 Emp,Wireline Data,Internet Access,2014,USD,761.7619802
Manufacturing,10-24 Emp,Wireline Data,Internet Access,2014,USD,2431.354439
Manufacturing,25-49 Emp,Wireline Data,Internet Access,2014,USD,2431.354439
Manufacturing,50-99 Emp,Wireline Data,Internet Access,2014,USD,4123.707665
Manufacturing,100-249 Emp,Wireline Data,Internet Access,2014,USD,7131.054892
Manufacturing,250-499 Emp,Wireline Data,Internet Access,2014,USD,9972.75195
Manufacturing,500-999 Emp,Wireline Data,Internet Access,2014,USD,18924.09994
Manufacturing,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,77695.62348
Manufacturing,2500-4999 Emp,Wireline Data,Internet Access,2014,USD,77695.62348
Manufacturing,5000-9999 Emp,Wireline Data,Internet Access,2014,USD,534886.2118
Manufacturing,10000+ Emp,Wireline Data,Internet Access,2014,USD,534886.2118
Construction,1-4 Emp,Wireline Data,Internet Access,2014,USD,498.1975148
Construction,5-9 Emp,Wireline Data,Internet Access,2014,USD,796.8183868
Construction,10-24 Emp,Wireline Data,Internet Access,2014,USD,1816.426009
Construction,25-49 Emp,Wireline Data,Internet Access,2014,USD,1816.426009
Construction,50-99 Emp,Wireline Data,Internet Access,2014,USD,3793.298426
Construction,100-249 Emp,Wireline Data,Internet Access,2014,USD,7685.541194
Construction,250-499 Emp,Wireline Data,Internet Access,2014,USD,18942.53266
Construction,500-999 Emp,Wireline Data,Internet Access,2014,USD,37422.33458
Construction,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,136125.687
Construction,2500-4999 Emp,Wireline Data,Internet Access,2014,USD,136125.687
Construction,5000-9999 Emp,Wireline Data,Internet Access,2014,USD,601799.8088
Construction,10000+ Emp,Wireline Data,Internet Access,2014,USD,367274.908
Wholesale Trade,1-4 Emp,Wireline Data,Internet Access,2014,USD,507.4679946
Wholesale Trade,5-9 Emp,Wireline Data,Internet Access,2014,USD,804.8720258
Wholesale Trade,10-24 Emp,Wireline Data,Internet Access,2014,USD,1841.356924
Wholesale Trade,25-49 Emp,Wireline Data,Internet Access,2014,USD,1841.356924
Wholesale Trade,50-99 Emp,Wireline Data,Internet Access,2014,USD,3901.730821
Wholesale Trade,100-249 Emp,Wireline Data,Internet Access,2014,USD,7572.734297
Wholesale Trade,250-499 Emp,Wireline Data,Internet Access,2014,USD,18512.43054
Wholesale Trade,500-999 Emp,Wireline Data,Internet Access,2014,USD,36825.21389
Wholesale Trade,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,138067.9892
Wholesale Trade,2500-4999 Emp,Wireline Data,Internet Access,2014,USD,138067.9892
Wholesale Trade,5000-9999 Emp,Wireline Data,Internet Access,2014,USD,787052.6948
Wholesale Trade,10000+ Emp,Wireline Data,Internet Access,2014,USD,484721.907
Retail Trade,1-4 Emp,Wireline Data,Internet Access,2014,USD,343.3631442
Retail Trade,5-9 Emp,Wireline Data,Internet Access,2014,USD,564.0684587
Retail Trade,10-24 Emp,Wireline Data,Internet Access,2014,USD,1507.78434
Retail Trade,25-49 Emp,Wireline Data,Internet Access,2014,USD,1507.78434
Retail Trade,50-99 Emp,Wireline Data,Internet Access,2014,USD,3279.624474
Retail Trade,100-249 Emp,Wireline Data,Internet Access,2014,USD,3576.77757
Retail Trade,250-499 Emp,Wireline Data,Internet Access,2014,USD,5893.328071
Retail Trade,500-999 Emp,Wireline Data,Internet Access,2014,USD,13392.38959
Retail Trade,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,85405.83504
Retail Trade,2500-4999 Emp,Wireline Data,Internet Access,2014,USD,85405.83504
Retail Trade,5000-9999 Emp,Wireline Data,Internet Access,2014,USD,1698613.442
Retail Trade,10000+ Emp,Wireline Data,Internet Access,2014,USD,1698613.442
Nonclassified Establishments,1-4 Emp,Wireline Data,Internet Access,2014,USD,496.2554411
Nonclassified Establishments,5-9 Emp,Wireline Data,Internet Access,2014,USD,793.7122291
Nonclassified Establishments,10-24 Emp,Wireline Data,Internet Access,2014,USD,1809.345217
Nonclassified Establishments,25-49 Emp,Wireline Data,Internet Access,2014,USD,1809.345217
Nonclassified Establishments,50-99 Emp,Wireline Data,Internet Access,2014,USD,3778.511389
Nonclassified Establishments,100-249 Emp,Wireline Data,Internet Access,2014,USD,7655.581414
Nonclassified Establishments,250-499 Emp,Wireline Data,Internet Access,2014,USD,18868.69087
Nonclassified Establishments,500-999 Emp,Wireline Data,Internet Access,2014,USD,37276.45482
Nonclassified Establishments,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,135595.0418
Nonclassified Establishments,2500-4999 Emp,Wireline Data,Internet Access,2014,USD,135595.0418
Nonclassified Establishments,5000-9999 Emp,Wireline Data,Internet Access,2014,USD,599453.8725
Nonclassified Establishments,10000+ Emp,Wireline Data,Internet Access,2014,USD,365843.1968
Transportation and Public Utilities,1-4 Emp,Wireline Data,Internet Access,2014,USD,695.7573794
Transportation and Public Utilities,5-9 Emp,Wireline Data,Internet Access,2014,USD,711.8445744
Transportation and Public Utilities,10-24 Emp,Wireline Data,Internet Access,2014,USD,2084.053605
Transportation and Public Utilities,25-49 Emp,Wireline Data,Internet Access,2014,USD,2084.053605
Transportation and Public Utilities,50-99 Emp,Wireline Data,Internet Access,2014,USD,3920.286415
Transportation and Public Utilities,100-249 Emp,Wireline Data,Internet Access,2014,USD,8598.960107
Transportation and Public Utilities,250-499 Emp,Wireline Data,Internet Access,2014,USD,16608.12923
Transportation and Public Utilities,500-999 Emp,Wireline Data,Internet Access,2014,USD,40341.94889
Transportation and Public Utilities,1000-2499 Emp,Wireline Data,Internet Access,2014,USD,147594.3491
