company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
Alexander Mann Solutions GmbH,Alexander Mann Solutions GmbH,Eschenheimer Anlage 1,,60316,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,14,Small 10 - 49,50.118847,8.6885721,Germany
Alexander Mersch & Manfred Weitzel,Alexander Mersch & Manfred,Heddernheimer Landstr. 102,,60439,Frankfurt am Main,7299,72,Verschiedene persönliche Dienstleistungen,Personal Services,Services,10,Small 10 - 49,50.1616324,8.6408604,Germany
Alexander von Küchler und Johannes Christoph Kress,Alexander von Küchler und,Hamburger Allee 45,,60486,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,19,Small 10 - 49,50.1162158,8.6446802,Germany
Alfons Dresch Haustechnische Anlagen GmbH,Alfons Dresch Haustechnische,Höhenstr. 45,,60385,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,15,Small 10 - 49,50.12439,8.6997355,Germany
Alfred Bonnet Bauausführungen GmbH & Co KG,Alfred Bonnet Bauausführungen,Windmühlstr. 3,,60329,Frankfurt am Main,1521,15,Allgem. Bauunternehmen - Einfamilienhäuser,Building Cnstrctn - General Contractors & Operative Builders,Construction,20,Small 10 - 49,50.1060006,8.6677324,Germany
ALIA-The Royal Jordanien Airlines,ALIA-The Royal Jordanien,Kaiserstr. 3,,60311,Frankfurt am Main,4512,45,Linienluftverkehr,Transportation by Air,Transportation and Public Utilities,23,Small 10 - 49,50.1117054,8.6771824,Germany
ALICURA Hoch- und Tiefbau GmbH,ALICURA Hoch- und Tiefbau GmbH,Lyoner Str. 14,,60528,Frankfurt am Main,1629,16,Sonstige Schwerkonstruktionen,"Heavy Cnstrctn, Except Building Construction - Contractors",Construction,11,Small 10 - 49,50.0827183,8.6293574,Germany
ALINEA Financial Translations GbR,ALINEA Financial Translations,Berner Str. 61,,60437,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,13,Small 10 - 49,50.19456,8.66064,Germany
ALL IN ONE Gebäudedienstleistungen GmbH,ALL IN ONE,Hungener Str. 6,,60389,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,20,Small 10 - 49,50.1332265,8.6974216,Germany
Allegis Group GmbH,Allegis Group GmbH,An der Dammheide 10,,60486,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,25,Small 10 - 49,50.11843,8.63186,Germany
Allessa GmbH,Allessa GmbH,Alt Fechenheim 34,,60386,Frankfurt am Main,2899,28,"Sonstige Chemikalien u. chemische Präparate, Salz, Essenzen, Feuerwerk",Chemicals and Allied Products,Manufacturing,650,Large 250 +,50.12858,8.7672,Germany
Allfinanz Deutsche Vermögensberatung AG,Allfinanz Deutsche,Münchener Str. 1,,60329,Frankfurt am Main,6282,62,Anlagenberatung,"Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",10,Small 10 - 49,50.1082555,8.6721192,Germany
Allgemeine Hotel- und Gaststätten-GmbH,Allgemeine Hotel- und,Baseler Str. 56,,60329,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,18,Small 10 - 49,50.1057754,8.6653834,Germany
Allgemeiner Deutscher Automobil-Club (ADAC) Gau Hessen-Thüringen,Allgemeiner Deutscher,Lyoner Str. 22,,60528,Frankfurt am Main,8641,86,Vereine,Membership Organizations,Services,180,Medium 50 - 249,50.08212,8.62413,Germany
Allgemeiner Rettungsverband Frankfurt gemeinnützige Service-GmbH,Allgemeiner Rettungsverband,Griesheimer Stadtweg 62,,65933,Frankfurt am Main,8082,80,Heimpflegedienste,Health Services,Services,15,Small 10 - 49,50.091063,8.6123145,Germany
Alliance Healthcare Deutschland AG,Alliance Healthcare,Solmsstr. 25,,60486,Frankfurt am Main,5122,51,"Apothekerware, Pharmazeutika, Drogen, Drogeriewaren, Kosmetikartikel",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,3118,Large 250 +,50.1186036,8.6370008,Germany
Alloheim Senioren-Residenz Mainpark,Alloheim Senioren-Residenz,Schleusenweg 26,,60528,Frankfurt am Main,8361,83,"Alters-, Pflege- u. Kinderheime, Kinderdörfer",Social Services,Services,50,Small 10 - 49,50.0892086,8.6501212,Germany
All-Service Gebäudedienste GmbH,All-Service Gebäudedienste,Karl-von-Drais-Str. 16-18,,60435,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,1400,Large 250 +,50.1487534,8.6789843,Germany
allzeit Gesellschaft für Personalmanagement mbH,allzeit Gesellschaft für,Walter-Kolb-Str. 9-11,,60594,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,15,Small 10 - 49,50.10542,8.68597,Germany
Alpha Pflegedienst,Alpha Pflegedienst,Wilhelmshöher Str. 137,,60389,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,10,Small 10 - 49,50.1438715,8.7262005,Germany
Alpha Trans GmbH. Internationale Spedition,Alpha Trans GmbH.,"Cargo City Süd, Geb. 567B",,60549,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,16,Small 10 - 49,50.0501329,8.5721972,Germany
Alphega Apothekenpartner GmbH,Alphega Apothekenpartner GmbH,Solmsstr. 25,,60486,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,Small 10 - 49,50.1186036,8.6370008,Germany
Alpin Basis GmbH,Alpin Basis GmbH,Große Friedberger Str. 16-20,,60313,Frankfurt am Main,5699,56,Verschiedene Bekleidungs- u. Kurzwarengeschäfte,Apparel and Accessory Stores,Wholesale & retail trade,10,Small 10 - 49,50.1154648,8.6865676,Germany
"Als Druff Bauplanung, Elektrobau und Installationsservice GmbH","Als Druff Bauplanung,",Grempstr. 21,,60487,Frankfurt am Main,1731,17,Elektroarbeiten,Construction - Special Trade Contractors,Construction,10,Small 10 - 49,50.124679,8.6391525,Germany
alseda GmbH,alseda GmbH,Karlstr. 12,,60329,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,30,Small 10 - 49,50.11001,8.66422,Germany
ALSTOM Grid GmbH,ALSTOM Grid GmbH,Lyoner Str. 44-48,,60528,Frankfurt am Main,3643,36,"Elektr. Leitungen, elektr. Kontakte, Leitungszubehör","Electronic, Elctrcl Eqpmnt & Cmpnts, Excpt Computer Eqpmnt",Manufacturing,1108,Large 250 +,50.07695,8.62754,Germany
Alte Oper Frankfurt Restauration Gerd Käfer + Roland Kuffler GmbH & Co.,Alte Oper Frankfurt,Opernplatz 1,,60313,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,98,Medium 50 - 249,50.1163015,8.6723269,Germany
Alten- und Pflegeheim Anlagenring GmbH,Alten- und Pflegeheim,Seilerstr. 20,,60313,Frankfurt am Main,8361,83,"Alters-, Pflege- u. Kinderheime, Kinderdörfer",Social Services,Services,71,Medium 50 - 249,50.1159521,8.6921606,Germany
Altenhilfezentrum Bornheim/Seckbach,Altenhilfezentrum,Wilhelmshöher Str. 34,,60389,Frankfurt am Main,8361,83,"Alters-, Pflege- u. Kinderheime, Kinderdörfer",Social Services,Services,13,Small 10 - 49,50.1390427,8.7200247,Germany
Altenpflegeheim Justina von Cronstetten Stift gemeinnützige GmbH,Altenpflegeheim Justina von,Arndtstr. 38,,60325,Frankfurt am Main,8361,83,"Alters-, Pflege- u. Kinderheime, Kinderdörfer",Social Services,Services,44,Small 10 - 49,50.1176097,8.6606201,Germany
Altran GmbH & Co. KG,Altran GmbH & Co. KG,Schillerstr. 20,,60313,Frankfurt am Main,8711,87,Technische Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,1700,Large 250 +,50.11558,8.67911,Germany
AM Apotheken-Medien GmbH & Co. KG,AM Apotheken-Medien GmbH & Co.,Edisonstr. 3-5,,60388,Frankfurt am Main,2741,27,"Versch. Publikationen, Drucksachen f. gewerbl. Zwecke","Printing, Publishing and Allied Industries",Manufacturing,35,Small 10 - 49,50.14111,8.74534,Germany
AM-Abschleppdienst Alfred Meyer GmbH,AM-Abschleppdienst Alfred,Rödelheimer Landstr. 53-55,,60487,Frankfurt am Main,7549,75,Sonstige KFZ-Dienstleistungen außer Reparatur u. Wagenwaschen,"Automotive Repair, Services and Parking",Services,10,Small 10 - 49,50.12045,8.62387,Germany
Amadeus Zeitarbeit GmbH,Amadeus Zeitarbeit GmbH,Darmstädter Landstr. 116,,60598,Frankfurt am Main,7363,73,Vermittlungsbüros für Aushilfskräfte,Business Services,Services,420,Large 250 +,50.0946343,8.6898262,Germany
Ambulante Hauskrankenpflege Ruth John,Ambulante Hauskrankenpflege,Ziegelhüttenweg 1-3,,60598,Frankfurt am Main,8059,80,Sonstige Pflegeheime,Health Services,Services,13,Small 10 - 49,50.0947429,8.6820148,Germany
Ambulante Pflege Stattkrankenhaus,Ambulante Pflege,Löwengasse 18,,60385,Frankfurt am Main,8322,83,Soziale Einrichtungen f. Alleinstehende u. Familien,Social Services,Services,90,Medium 50 - 249,50.1278073,8.7114627,Germany
Ambulanter Pflegedienst Quo Vadis GmbH,Ambulanter Pflegedienst Quo,Friedberger Landstr. 23,,60316,Frankfurt am Main,8082,80,Heimpflegedienste,Health Services,Services,65,Medium 50 - 249,50.1206996,8.6903777,Germany
AMC GmbH & Co. KG,AMC GmbH & Co. KG,Radilostr. 43,,60489,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,26,Small 10 - 49,50.1235583,8.6078369,Germany
Amec Foster Wheeler E & I GmbH,Amec Foster Wheeler E & I GmbH,Solmsstr. 2-22,,60486,Frankfurt am Main,8711,87,Technische Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,39,Small 10 - 49,50.11897,8.63742,Germany
American Food Corporation Deutschland GmbH,American Food Corporation,Rathenauplatz 2-8,,60313,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,95,Medium 50 - 249,50.11392,8.67733,Germany
"Amir Selmi, Reza Ali Selmi, Ferechteh Selmi, Roya Ivani, Leyla Selmi","Amir Selmi, Reza Ali Selmi,",Eschersheimer Landstr. 60-62,,60322,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",12,Small 10 - 49,50.1223162,8.6758728,Germany
Amtsgericht Frankfurt am Main,Amtsgericht Frankfurt am Main,Gerichtsstr. 2,,60313,Frankfurt am Main,9211,92,Gerichte (Amts- und Arbeitsgerichte),"Justice, Public Order and Safety",Public Administration,300,Large 250 +,50.11654,8.68957,Germany
ANALYSIS THE SCENT COMPANY INTERNATIONAL GMBH,ANALYSIS THE SCENT COMPANY,Bettinastr. 30,,60325,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,20,Small 10 - 49,50.11164,8.66011,Germany
Andersch AG Wirtschaftsprüfungsgesellschaft,Andersch AG,Junghofstr. 24,,60311,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,12,Small 10 - 49,50.11341,8.67307,Germany
Andrea Trees-Manser und Kerstin Yachou-Espelage,Andrea Trees-Manser und,Justinuskirchstr. 3a,,65929,Frankfurt am Main,8099,80,Sonstige Gesundheits- u. verw. Dienstleistungen,Health Services,Services,15,Small 10 - 49,50.1005691,8.545451,Germany
Andreas Gottlieb Backer und Frank Dann,Andreas Gottlieb Backer und,Rüsselsheimer Str. 22,,60326,Frankfurt am Main,2321,23,"Herren-, Twen- u. Knabenhemden (außer Arbeitshemden)","Apparel, Finished Prdcts from Fabrics & Similar Materials",Manufacturing,11,Small 10 - 49,50.10314,8.6199264,Germany
"Andreas Politycki, Mathias Walther","Andreas Politycki, Mathias",Hügelstr. 2,,60435,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,11,Small 10 - 49,50.1495406,8.6797411,Germany
Anna Libicic,Anna Libicic,Ginnheimer Hohl 2A,,60431,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,12,Small 10 - 49,50.144096,8.6492966,Germany
Anna-Schmidt-Schule,Anna-Schmidt-Schule,Gärtnerweg 29,,60322,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,180,Medium 50 - 249,50.1188979,8.6750987,Germany
Anne-Frank-Realschule,Anne-Frank-Realschule,Fritz-Tarnow-Str. 29,,60320,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,30,Small 10 - 49,50.14329,8.67277,Germany
Anschluß AG - Fachbetrieb für Elektrotechnik,Anschluß AG - Fachbetrieb für,Berner Str. 28,,60437,Frankfurt am Main,1731,17,Elektroarbeiten,Construction - Special Trade Contractors,Construction,15,Small 10 - 49,50.19304,8.66132,Germany
Antal Abbruch & Baumanagement GmbH,Antal Abbruch & Baumanagement,Im Bärengarten 11,,60599,Frankfurt am Main,1795,17,Abwrack- u. Abbrucharbeiten,Construction - Special Trade Contractors,Construction,50,Small 10 - 49,50.10364,8.71335,Germany
ANTAL INTERNATIONAL (Deutschland) GmbH,ANTAL INTERNATIONAL,Mainzer Landstr. 65,,60329,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,14,Small 10 - 49,50.109883,8.6621642,Germany
Anterra Rheinland-Pfalz Beteiligungs GmbH,Anterra Rheinland-Pfalz,Wilhelm-Leuschner-Str. 78,,60329,Frankfurt am Main,8741,87,Management-Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,82,Medium 50 - 249,50.10408,8.66568,Germany
"Anton Brum & Sohn GmbH Türen- u. Fensterfabrikation, Innenausbau",Anton Brum & Sohn GmbH Türen-,Westerwaldstr. 8,,65936,Frankfurt am Main,2431,24,"Bauschreinereiprodukte, Holzverkleidung, Fensterrahmen","Lumber and Wood Products, Except Furniture",Manufacturing,20,Small 10 - 49,50.12256,8.56781,Germany
ANTON GmbH,ANTON GmbH,Hersfelder Str. 21-23,,60487,Frankfurt am Main,3089,30,Sonstige Plastikprodukte,Rubber and Miscellaneous Plastic Products,Manufacturing,30,Small 10 - 49,50.12256,8.63552,Germany
Anton Schneider 5. GmbH,Anton Schneider 5. GmbH,Ingelheimer Str. 1a,,60529,Frankfurt am Main,5211,52,Bauholz- u. Baumaterialhändler,"Building Matrials, Hrdwr, Garden Supply & Mobile Home Dealrs",Wholesale & retail trade,70,Medium 50 - 249,50.0889171,8.5746245,Germany
APEG Gebäude-Service GmbH,APEG Gebäude-Service GmbH,Fritz-Klatte-Str. 6,,65933,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,10,Small 10 - 49,50.095318,8.584228,Germany
apollo property management GmbH,apollo property management,Grüneburgweg 2,,60322,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",31,Small 10 - 49,50.1210137,8.6751878,Germany
Apotheke am internationalen Flughafen Frankfurt Elmar Arnold e.K.,Apotheke am internationalen,Terminal I und II,,60549,Frankfurt am Main,5912,59,"Drogerien, Apotheken",Miscellaneous Retail,Wholesale & retail trade,32,Small 10 - 49,50.052684,8.588156,Germany
Apotheke am Reuterweg e.K. Inhaberin Apothekerin Charlotte Meissner-Gati,Apotheke am Reuterweg e.K.,Reuterweg 68-70,,60323,Frankfurt am Main,5912,59,"Drogerien, Apotheken",Miscellaneous Retail,Wholesale & retail trade,12,Small 10 - 49,50.1211141,8.6707967,Germany
Apotheke im Rewe Center Martin Beyhl e.K.,Apotheke im Rewe Center Martin,Ernst-Wiss-Str. 9,,65933,Frankfurt am Main,5912,59,"Drogerien, Apotheken",Miscellaneous Retail,Wholesale & retail trade,11,Small 10 - 49,50.0978718,8.5897231,Germany
applabs  GmbH,applabs  GmbH,Hedderichstr. 108-110,,60596,Frankfurt am Main,7372,73,Fertige Software,Business Services,Services,25,Small 10 - 49,50.0982839,8.6819118,Germany
Approval Experts GmbH,Approval Experts GmbH,Bettinastr. 30,,60325,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,12,Small 10 - 49,50.11164,8.66011,Germany
APS Airport Personal Service GmbH,APS Airport Personal Service,Cargo City Nord / Gebäude 458,,60549,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,2554,Large 250 +,50.041381,8.5800547,Germany
AQUINUM GmbH,AQUINUM GmbH,Berner Str. 49,,60437,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49,50.19342,8.66244,Germany
arago GmbH,arago GmbH,Eschersheimer Landstr. 526-532,,60433,Frankfurt am Main,7372,73,Fertige Software,Business Services,Services,114,Medium 50 - 249,50.1555566,8.6585488,Germany
ARAMIS Deutschland GmbH,ARAMIS Deutschland GmbH,Im Trutz Frankfurt 55,,60322,Frankfurt am Main,5511,55,Autohändler (Neu- und Gebrauchtwagen),Automotive Dealers and Gasoline Service Stations,Wholesale & retail trade,15,Small 10 - 49,50.1216191,8.6730813,Germany
Arbeiter-Samariter-Bund Lehrerkooperative Bildung und Kommunikation gemeinnützige GmbH,Arbeiter-Samariter-Bund,Kasseler Str. 1,,60486,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,400,Large 250 +,50.11983,8.63936,Germany
Arbeiterwohlfahrt Altenwohnanlagen,Arbeiterwohlfahrt,Eduard-Bernstein-Weg 2-22,,60439,Frankfurt am Main,8361,83,"Alters-, Pflege- u. Kinderheime, Kinderdörfer",Social Services,Services,12,Small 10 - 49,50.16517,8.62236,Germany
Arbeiterwohlfahrt Kreisverband Frankfurt am Main e.V.,Arbeiterwohlfahrt Kreisverband,Henschelstr. 11,,60314,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,1139,Large 250 +,50.1148648,8.7093706,Germany
Arbeitsgemeinschaft Baugrube Audizentrum Frankfurt,Arbeitsgemeinschaft Baugrube,Goldsteinstr. 114,,60528,Frankfurt am Main,1629,16,Sonstige Schwerkonstruktionen,"Heavy Cnstrctn, Except Building Construction - Contractors",Construction,50,Small 10 - 49,50.0849,8.63308,Germany
Arbeitsgemeinschaft Fernwärme e.V.,Arbeitsgemeinschaft Fernwärme,Stresemannallee 28,,60596,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,26,Small 10 - 49,50.09653,8.6704,Germany
Arbeitskreis Grundschule e.V.,Arbeitskreis Grundschule e.V.,Schloßstr. 29,,60486,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,18,Small 10 - 49,50.1225402,8.6383955,Germany
Archelon Deutschland GmbH,Archelon Deutschland GmbH,An der Welle 8,,60322,Frankfurt am Main,6211,62,"Wertpapiermakler, -händler u. Wertpapieremissionen","Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",30,Small 10 - 49,50.1184877,8.6722429,Germany
Architekturbüro Göllner,Architekturbüro Göllner,Stuttgarter Str. 11,,60329,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,Small 10 - 49,50.1028163,8.6639109,Germany
Architekturbüro Karl Dudler,Architekturbüro Karl Dudler,Schwanthalerstr. 59,,60596,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,25,Small 10 - 49,50.10009,8.67931,Germany
Architekturbüro Welbergen,Architekturbüro Welbergen,Burnitzstr. 61,,60596,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,Small 10 - 49,50.09716,8.67209,Germany
