company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon
BECHU ANTHONY EMMANUEL,BECHU ANTHONY EMMANUEL,82 RUE LECOURBE,,75015,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.843381,2.3051353
ATELIER ROLAND CASTRO SOPHIE DENISSOF ET ASSOCIES,ATELIER ROLAND CASTRO SOPHIE,32 BOULEVARD DE MENILMONTANT,,75020,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.862894,2.387853
PAILLARD PHILIPPE,PAILLARD PHILIPPE,ARCHITECTES DLPG,55 RUE DES PRAIRIES,75020,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8633258,2.4019806
AGENCE GERARD DE CUSSAC - SARL D'ARCHITE CTURE,AGENCE GERARD DE CUSSAC - SARL,11 RUE DES 5 DIAMANTS,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8295064,2.3518673
AU4G,AU4G,60 RUE DE WATTIGNIES,,75012,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8353,2.3982585
GAUDIN BRUNO PAUL,GAUDIN BRUNO PAUL,6 IMPASSE DE MONT LOUIS,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.857709,2.3880663
COLLEC ARCHITEC NELLE AMENAG LOGEM EQU,COLLEC ARCHITEC NELLE AMENAG,155 RUE MANIN,,75019,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8857448,2.3933232
SPIELMANN ALAIN MICHEL,SPIELMANN ALAIN MICHEL,25 RUE SAULNIER,,75009,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8757092,2.344222
BECARD & PALAY,BECARD & PALAY,30 RUE LIGNER,,75020,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8574467,2.3979908
SARL BORDERIOUX - DI LEGGE,SARL BORDERIOUX - DI LEGGE,17 B RUE RICHARD LENOIR,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8550919,2.3817495
AGENCE BENECH,AGENCE BENECH,4 CITE SAINT CHAUMONT,,75019,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.874519,2.3748565
URBAN ACT ARCHITECT ECOLOGIE URBAINE,URBAN ACT ARCHITECT ECOLOGIE,33 RUE DE MONTREUIL,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8504752,2.3859169
D'ICI LA,D'ICI LA,21 R DU FAUBOURG SAINT ANTOINE,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8527842,2.3713757
MESTER DE PARAJD GABOR,MESTER DE PARAJD GABOR,14 RUE CASSETTE,,75006,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8497785,2.3305535
A+ SAMUELDELMAS ARCHITECTES URBANISTES,A+ SAMUELDELMAS ARCHITECTES,80 RUE DU FAUBOURG SAINT DENIS,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8734737,2.355023
GATIER PIERRE ANTOINE,GATIER PIERRE ANTOINE,CABINET D ARCHITECTES,34 RUE BONAPARTE,75006,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8552309,2.3336573
FARCOT ET ASSOCIES,FARCOT ET ASSOCIES,112 AU 114,112 RUE LA BOETIE,75008,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.871672,2.307779
ANTONIO VIRGA ARCHITECTE,ANTONIO VIRGA ARCHITECTE,1 B CITE PARADIS,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8748926,2.3496288
HERTENBERGER DOMINIQUE,HERTENBERGER DOMINIQUE,43 RUE BEAUBOURG,,75003,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8624117,2.3539077
MICHEL DESVIGNE PAYSAGISTE,MICHEL DESVIGNE PAYSAGISTE,23 RUE DU RENARD,,75004,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8592749,2.3520812
THIERRY VAN DE WYNGAERT ARCHITECTES ASSO CIES EURL,THIERRY VAN DE WYNGAERT,43 RUE BOBILLOT,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8286395,2.3535834
GAZEAU PHILIPPE,GAZEAU PHILIPPE,21 RUE DE LA FONTAINE AU ROI,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8684667,2.3703683
MASSON JEAN CHRISTOPHE,MASSON JEAN CHRISTOPHE,93 RUE MONTMARTRE,,75002,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8678291,2.3434784
AGENCE D ARCHITECTE BRIDOT WILLERVAL,AGENCE D ARCHITECTE BRIDOT,10 RUE PERNETY,,75014,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8329061,2.3199284
DE ALEXANDRIS FRANCOIS,DE ALEXANDRIS FRANCOIS,RUE LETELLIER,,75015,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.847689,2.2968816
LACAU ASSOCIES - ARCHITECT URBANISTES,LACAU ASSOCIES - ARCHITECT,59 RUE LEPIC,,75018,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.88776,2.334573
LUC WEIZMANN ARCHITECTE,LUC WEIZMANN ARCHITECTE,38 RUE DE LA FOLIE REGNAULT,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8587073,2.3873991
SOCIETE CIANFAGLIONE GRAVEREAUX MAROUN A RCHITECTES,SOCIETE CIANFAGLIONE,4 RUE GANDON,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8222204,2.3602965
"GEORGES LAMM, ARCHITECTE","GEORGES LAMM, ARCHITECTE",44 RUE LAMARCK,,75018,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8893018,2.3429635
BOURGOIS LAURENT PIERRE MARIE,BOURGOIS LAURENT PIERRE MARIE,6 RUE BASFROI,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8539822,2.3801753
ELLEBOODE ARCHITECTURE SARL D AR,ELLEBOODE ARCHITECTURE SARL D,26 RUE BERTHOLLET,,75005,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8385991,2.345301
HENRI ET BRUNO GAUDIN,HENRI ET BRUNO GAUDIN,99 RUE DU FAUBOURG DU TEMPLE,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8708869,2.3734776
AMOP,AMOP,9 AU 9 BIS,9 B COUR DES PETITES ECURIES,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8725104,2.3521583
M RM,M RM,63 RUE SAINTE ANNE,,75002,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8681215,2.3362857
ATELIER GD PARIS PROJETS ARCHI URBAINS,ATELIER GD PARIS PROJETS ARCHI,PALAIS DE TOKYO,13 AVENUE DU PRESIDENT WILSON,75116,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8645723,2.2963705
JENNI CAROLE LAKATOS MICHEL,JENNI CAROLE LAKATOS MICHEL,11 RUE VICTOR SCHOELCHER,,75014,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.8357327,2.3305998
HW ARCHITECTURE,HW ARCHITECTURE,29 RUE DU LOUVRE,,75002,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.86602,2.343382
PAUL CHEMETOV BORJA HUI DOBRO,PAUL CHEMETOV BORJA HUI DOBRO,4 SQUARE MASSENA,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,#REF!,48.823208,2.3729532
BTA ARCHITECTES,BTA ARCHITECTES,12 RUE DU RENARD,,75004,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8587894,2.3524402
BUSH ARCHITECTURE,BUSH ARCHITECTURE,5 RUE DES GRANDS AUGUSTINS,,75006,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8546498,2.3413042
E.COMBAREL D.MARREC ARCHITECTES,E.COMBAREL D.MARREC,7 PASSAGE TURQUETIL,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8519523,2.3923757
LACATON & VASSAL ARCHITECTES,LACATON & VASSAL ARCHITECTES,206 RUE LA FAYETTE,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8815762,2.3659651
AMENAGEMENT BUREAU CONSEIL,AMENAGEMENT BUREAU CONSEIL,397 B RUE DE VAUGIRARD,,75015,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8337592,2.2903851
HUBERT ET ROY ARCHITECTES,HUBERT ET ROY ARCHITECTES,17 RUE DES GOBELINS,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8356319,2.3507414
HUGH DUTTON ASSOCIES,HUGH DUTTON ASSOCIES,7 RUE PECQUAY,,75004,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8599339,2.3556566
MICHEL GUTHMANN ARCHITECTE,MICHEL GUTHMANN ARCHITECTE,10 B RUE BISSON,,75020,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8703188,2.3805716
ELISABETH NAUD ET LUC POUX. ARCHITE.DP,ELISABETH NAUD ET LUC POUX.,81 RUE ALBERT,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8269374,2.3708267
LAIR ET ROYNETTE ARCHITECTE,LAIR ET ROYNETTE ARCHITECTE,58 RUE DE ROCHECHOUART,,75009,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8775805,2.3085081
BOUCHAUD ARCHITECTES,BOUCHAUD ARCHITECTES,24 RUE RICHARD LENOIR,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8552082,2.3823294
JJ ORY & PARTNERS SARL,JJ ORY & PARTNERS SARL,6 RUE DU GENERAL CAMOU,,75007,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8589888,2.2999524
EXPLORATIONS ARCHITECTURE,EXPLORATIONS ARCHITECTURE,1 B CITE PARADIS,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8748926,2.3496288
DAUDRE VIGNIER,DAUDRE VIGNIER,37 RUE DE DOMREMY,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8292196,2.3711662
ARCHITECTURE ETUDES CREATIONS,ARCHITECTURE ETUDES CREATIONS,29 RUE DU SURMELIN,,75020,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8688069,2.4046271
PALISSAD,PALISSAD,10 RUE DE LA FONTAINE A MULARD,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8235066,2.3495938
A A U P C,A A U P C,68 RUE DE LA FOLIE MERICOURT,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,#REF!,48.8653225,2.3711359
SYBILLE DE MARGERIE DESIGN,SYBILLE DE MARGERIE DESIGN,9 RUE EMILE ALLEZ,,75017,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,0,0
KUMA & ASSOCIATES EUROPE,KUMA & ASSOCIATES EUROPE,16 RUE MARTEL,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.874624,2.3534717
TECNOVA ARCHITECTURE,TECNOVA ARCHITECTURE,12 RUE PESTALOZZI,,75005,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8421313,2.3507788
AFFINE DESIGN-ARCHITECTURE,AFFINE DESIGN-ARCHITECTURE,6 RUE DES POITEVINS,,75006,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8525599,2.3424326
ATELIER COS,ATELIER COS,5 VILLA DU BOIS D ORME,,75019,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8763454,2.4004513
UP SYSTEM APPLICATIONS,UP SYSTEM APPLICATIONS,108 RUE VIEILLE DU TEMPLE,,75003,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8608184,2.3629934
ATELIER SALOMON ARCHITECTES,ATELIER SALOMON ARCHITECTES,29 AVENUE PHILIPPE AUGUSTE,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8512789,2.3935561
ATELIER SOA,ATELIER SOA,44 RUE AMELOT,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8586378,2.3685387
SARL FEVRE ET GAUCHER,SARL FEVRE ET GAUCHER,178 RUE DE CHARENTON,,75012,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.843968,2.3844226
LIPSKY ROLLET ARCHITECTES,LIPSKY ROLLET ARCHITECTES,19 RUE DU TUNNEL,,75019,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.879081,2.3848659
LAN S.A.R.L D'ARCHITECTURE,LAN S.A.R.L D'ARCHITECTURE,25 RUE D HAUTEVILLE,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8731135,2.3497995
DYARCHITECTE,DYARCHITECTE,6 RUE DE LA VICTOIRE,,75009,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8751555,2.3403952
DEFRAIN - SOUQUET DESO ASSOCIES,DEFRAIN - SOUQUET DESO,10 RUE DES BLUETS,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8643946,2.3822995
PIERRE YOVANOVITCH SARL,PIERRE YOVANOVITCH SARL,16 RUE DE L ARCADE,,75008,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8717329,2.3240243
ATELIER ACANTHE PAYSAGISTES,ATELIER ACANTHE PAYSAGISTES,4 PASSAGE COURTOIS,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8567246,2.3864223
PARGADE ET ASSOCIES SARL,PARGADE ET ASSOCIES SARL,36 BOULEVARD DE LA BASTILLE,,75012,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8503365,2.3688248
CHARTIER - DALIX SARL,CHARTIER - DALIX SARL,30 RUE EMILE LEPEU,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8560726,2.3886396
ATELIER D ARCHITECTURE JAM,ATELIER D ARCHITECTURE JAM,20 PASSAGE SAINT SEBASTIEN,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,#REF!,48.8614912,2.3690823
DU BESSET-LYON,DU BESSET-LYON,30 RUE LIGNER,,75020,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.8574467,2.3979908
H.B. ARCHITECTES,H.B. ARCHITECTES,102 RUE AMELOT,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.862531,2.3679937
JDA,JDA,51 RUE SAINT GEORGES,,75009,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.8782332,2.3373477
CO BE ARCHITECTURE ET PAYSAGE,CO BE ARCHITECTURE ET PAYSAGE,18 T RUE LIANCOURT,,75014,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.8340005,2.3270825
ATELIER D'ARCHITECTURE BADIA BERGER,ATELIER D'ARCHITECTURE BADIA,14 RUE DE BRETAGNE,,75003,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.8626926,2.3631416
DU RIVAU & ASSOCIES,DU RIVAU & ASSOCIES,29 AV F DELANO ROOSEVELT,,75008,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.8672821,2.3096659
AAVP ARCHITECTURE,AAVP ARCHITECTURE,11 CITE DE L AMEUBLEMENT,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.851277,2.3854895
STUDIO AUTHIER & ASSOCIES SAS,STUDIO AUTHIER & ASSOCIES SAS,15 RUE DE PALESTRO,,75002,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,13,#REF!,48.8654648,2.3511999
ALPHAVILLE,ALPHAVILLE,20 BOULEVARD DE SEBASTOPOL,,75004,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,14,#REF!,48.86042,2.349333
BOISSESON DUMAS VILMORIN ET ASSO,BOISSESON DUMAS VILMORIN ET,21 RUE DE CHATILLON,,75014,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,14,#REF!,48.8279106,2.3217107
BROSSY & ASSOCIES,BROSSY & ASSOCIES,61 AVENUE PHILIPPE AUGUSTE,,75011,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,14,#REF!,48.8531669,2.3924298
INTERNATIONAL D'ARCHITECTURE ATELIER 3,INTERNATIONAL D'ARCHITECTURE,34 QUAI DE LA LOIRE,,75019,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,14,#REF!,48.8846104,2.3742806
JOURDA ARCHITECTES PARIS,JOURDA ARCHITECTES PARIS,1 CITE PARADIS,,75010,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,14,#REF!,48.8748926,2.3496288
ARCHITECTURE WORKSHOP 2,ARCHITECTURE WORKSHOP 2,73 RUE PASCAL,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,14,#REF!,48.8340268,2.3476515
F-S BRAUN & ASSOCIES,F-S BRAUN & ASSOCIES,19 RUE DU BOULOI,,75001,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,#REF!,48.8638557,2.3411435
SOCIETE D'ARCHITECTURE ALAIN CHARLES PER ROT ET FLORENT RICHARD,SOCIETE D'ARCHITECTURE ALAIN,60 RUE SAINT ANDRE DES ARTS,,75006,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,#REF!,48.853546,2.3396073
BE PARIS,BE PARIS,7 RUE DEBELLEYME,,75003,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,#REF!,48.860651,2.3636584
VIB ARCHITECTURE,VIB ARCHITECTURE,8 RUE HENNER,,75009,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,#REF!,48.8800544,2.3332774
HIGH GRAPH ARCHITECTURE,HIGH GRAPH ARCHITECTURE,79 RUE DES ARCHIVES,,75003,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,#REF!,48.8631044,2.3600467
DEGW FRANCE,DEGW FRANCE,43 RUE BOBILLOT,,75013,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,#REF!,48.8286395,2.3535834
ARTEXIA,ARTEXIA,51 RUE DE RIVOLI,,75001,Paris,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,#REF!,48.8588183,2.346586
